NC1CCC2(CC1)CC2C(=O)Nc1ccc2cc[nH]c2n1,Z4063467601
CS(C)(=O)=NS(=O)(=O)c1cccc(C(=O)N2CCC3(CC2)CC(O)CNC3=O)c1,Z4085570139
CCC(C)C(O)C(=O)NCCc1cccc(OC)c1,Z4098749102
COCCn1nc2c(c1C(=O)NCCOc1ccccc1F)CC(C)OC2C,Z4107138637
Cc1c[nH]nc1-c1noc(C2CCCN2S(=O)(=O)c2ccccc2)n1,Z4120058770
O=S(=O)(c1ccccc1)N1CCCC1c1nc(-c2c[nH]nn2)no1,Z4120059742
CC(Oc1ccc(Br)cc1Cl)c1noc(-c2cn(C)nn2)n1,Z4135141334
COC(C(=O)N1CCCC2(C1)NC(=O)C(C)(C)O2)c1cccc(Cl)c1,Z4141907178
Cc1nc(NC(=O)Cc2ccc(F)cc2F)nn1-c1ccccc1,Z4142308114
OCC(CO)CCNc1nc(-c2ccccn2)nc2c1CCC2,Z4174631919
Cc1cc(C)nc(Nc2ccc(Cl)c(C(=O)N(CC(N)=O)Cc3ccccc3)c2)n1,Z4199550766
Cc1ccc(CC(=O)NC2CC(n3cccn3)C2)cc1,Z4263556178
CC(C)(C)c1ncc(S(=O)(=O)NC2CC3(C2)N=N3)o1,Z4278011292
CC(CNC(=O)CCC1CCC1)n1cc(-c2ccncc2)nn1,Z4327152664
O=C(NC1COC2CC1C2)c1cc(C(F)(F)F)nc2ccccc12,Z4329810132
Cc1nn(-c2ccccc2F)cc1CNc1ccc2c(c1)CCCC(=O)N2,Z4336724161
O=C(NC1C2CN(CC(=O)N3CCc4ccccc4C3)CC21)c1ccc(F)cn1,Z4359046087
C=C(C)CN1CCC(N(CC)C(=O)Cc2cc(C)ccc2F)C1,Z4384896906
COc1cccc(F)c1CNC(=O)Nc1cnc2c(c1)c(C)nn2C,Z4395359034
Cc1ccc(CNC(=O)c2cc(C)ccc2S(=O)(=O)NC(=O)CCC(C)C)cc1,Z4403885057
O=C(O)c1ccccc1CCC(=O)N1CCC(O)(Cn2cc(-c3cncs3)nn2)CC1,Z4407849816
O=C(O)c1cncc(-n2cc(COc3cccc(CNC(=O)c4cncc(F)c4)c3)nn2)c1,Z4416748979
C=C(C)C1OCCC1C(=O)Nc1ccn2nccc2n1,Z2999637462
COc1nccc(C(=O)N2C(C)COCC2c2ccccc2)n1,Z2999687683
O=C(NCC12CCCCC1C2)c1cnn(-c2ccc(Cl)nn2)c1C(F)(F)F,Z3000414677
CCOC(=O)c1ncc(C(F)(F)F)cc1-n1cc(C(=O)CC)nn1,Z3016340876
NC1(CNC(=O)c2cc(C(F)F)ncn2)CCCCC1,Z3018701797
COc1cccc(CCNC(=O)C2NCCOc3ccccc32)c1,Z3019547600
COCC1(C)CCN(c2nnc(Cc3ccncc3)n2C)CC1,Z3027219336
CN(C)CCOc1ccccc1CNC(=O)N1CC2CCC2(N)C1,Z3044577129
CC(C)(C)C(Cn1ccnc1)NC(=O)c1ccc(F)c2cccnc12,Z3047589330
COc1ccc(O)c(C(C)NC(=O)c2[nH]nc(C(F)(F)F)c2C)c1,Z3049717385
O=C(NC(Cc1ccccc1)C(=O)N1CCOCC1)C1CCC2CC2CC1,Z3050863004
O=C(c1ocnc1C(F)F)N1CCc2nc[nH]c2C1c1cccnc1,Z3052904791
Cc1onc(-c2cccs2)c1C(=O)NC1CC(C)(C)C1,Z3053371777
CC(=O)N1CCN(C(=O)NC(c2ccccc2)C2CCC2)CCC12CCOCC2,Z3062241062
CC1(C(=O)NCC(C(F)F)n2cccn2)CC2CCC1C2,Z3063544904
O=C(Nc1ncc(Cc2ccccc2)s1)N1CC(OCCO)C1,Z3063546574
CC(C)c1ccc(C(=O)Nc2c(Cl)nn(C)c2C(F)(F)F)nc1,Z3063571111
Cc1nc2n(n1)C1(CCC(=O)O)CCC(=O)N1c1ccccc1-2,Z3179193739
CN(C)CC(=O)Nc1cccc(CN=S2(=O)CCCC2)c1,Z3071533758
CCOCCS(=O)(=O)N1CCCC1CCc1ccccn1,Z3071559072
CC(=O)CCCCS(=O)(=O)NCCc1csc(C(C)C)n1,Z3071571312
C=C1CCN(S(=O)(=O)c2ccc(C#N)cc2NCCO)CC1,Z3074709895
Cn1c(=O)cc(N2CCC(NC(=O)Nc3ccccc3)CC2)[nH]c1=O,Z3075692000
Cn1nncc1C1(O)CN(c2nc(C(F)(F)F)ns2)C1,Z3077780954
COc1ccnc(N2CCC(OC)(c3nccn3C)CC2)n1,Z3077815337
Cc1cc2nc(NCc3cnn4c3CCCC4)c3ccccc3n2n1,Z3077970330
CCN(C(=O)c1oc(C2CC2)nc1C(F)F)c1cccnc1,Z3080589972
CCc1nc(CNC(=O)c2cccc(Br)c2OC)co1,Z3085673687
Cc1nn(-c2ccc(Cl)cc2)cc1C(=O)NCCC(O)C(=O)O,Z3091842190
CCN(Cc1nc2c(s1)CC(C)CC2)C(=O)c1cnsn1,Z3092006426
NCC1(c2ccc(C(=O)NC(Cc3ccccc3)C3CC3)cn2)CCC1,Z3101834981
O=C(NC1CCc2[nH]ncc2C1)N1CCCC1C(F)F,Z3102440672
O=C(NCCc1ccc2ncccc2c1)NC1CC12CCOCC2,Z3104818292
NC12CCCC1CN(C(=O)c1ccc3c(c1)C(=O)NCCO3)C2,Z3132875924
COc1cc(CCNC(=O)C23CCCCC2NCC3)ccn1,Z3133110592
CNCC(O)CN(C)C(=O)Cn1nnc(-c2ccc(C)cc2)n1,Z3133251549
Cc1cc(COCC(=O)N2CC(N)C3(CCC3)C2)no1,Z3138975901
COC1CCC2CN(c3nnc(C(C)(F)F)n3Cc3cccs3)CC21,Z3163754927
CN1CC(NC(=O)c2ccc(NC(=O)C(C)(C)C)nc2)CC1=O,Z3206106974
CC(C)C1(O)CCN(C(=O)CCn2cnc3ccccc3c2=O)CC1,Z3207803341
NC(=O)C1CCCN(C(=O)c2ncn(-c3ccccc3)n2)C1,Z3209805729
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)cc2)cc1Br,Z3243418983
CCOC(=O)c1cccc(NC(=O)c2cccc(NCc3cnc4onc(C)c4c3)c2)c1,Z3214698943
O=C(Cc1ccc(Cl)cc1)N1C2CCC1CC1(C2)N=N1,Z3215989606
Cc1c(S(=O)(=O)NCC23CC(CN2C)C3)cnn1C,Z3216015625
CC1CC(C)(CS(=O)(=O)N2CCCC(c3ccn[nH]3)C2)C1,Z3216016212
COc1ccc(F)cc1CC(=O)NC1CCCc2cn(C(C)C)nc21,Z1726401488
O=C(c1ccc(-n2cncn2)cc1)N1CC=C(c2cccc(Cl)c2)CC1,Z1953679461
O=C(O)C(Cc1ccc2c(c1)OCCCO2)NS(=O)(=O)C1CC1,Z1839667838
O=C(O)CCNC(=O)c1ccc(NS(=O)(=O)c2ccco2)cc1,Z1783298221
CC(C)n1ccc(NS(=O)(=O)c2cnn(C)c2)n1,Z1956741193
CNS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C(=O)N3)cc1,Z1730013306
CNS(=O)(=O)c1cccc(S(=O)(=O)Nc2ccc3c(c2)CN(C)C(=O)N3)c1,Z1730011869
O=C(Cn1c(C2CC2)nc2ccccc21)NOC1CCOCC1,Z1729895459
O=c1[nH]cnc2cc(N3CCN(Cc4ccccc4Cl)CC3)c([N+](=O)[O-])cc12,Z1439579809
CC(CS(C)(=O)=O)NC(=O)N1CCC2C(CCCN2Cc2ccccc2)C1,Z1440290805
CC1(C)CN(CCc2ccc(F)c(F)c2)CC2(CCOC2)O1,Z1961857250
COc1ccc(C(=O)O)cc1NS(=O)(=O)c1cnn(C(C)C)c1,Z1278775351
O=C(O)c1ccc(CCNS(=O)(=O)c2cc3ccccc3o2)cc1,Z1738023895
Cc1nnccc1NC(=O)N1CCC(F)(F)C1,Z1738279226
CCC(C)n1ncc(NC(=O)N2CCN(c3ncccn3)CC2)c1C,Z1846515460
CC(C)CCC(C)NC(=O)Nc1ccc(Oc2ccccc2C(N)=O)cc1,Z1341310542
CCn1nccc1S(=O)(=O)NC(CC(C)C)C(=O)O,Z1738268694
CCC(C)C(C(=O)O)N(C)S(=O)(=O)c1c[nH]c(C(C)C)n1,Z1739186481
O=C(O)C1CCCN(C(=O)Cc2csc(-c3cc(Br)cs3)n2)C1,Z1443731021
CC(=O)c1cc(C(=O)NC2CCCc3ccccc32)c(C)nc1C,Z1739266552
Cc1ccc(-c2ccc(C(=O)NC3(CC(=O)O)CCC3)c(F)c2)cc1,Z1444779132
CCC(NC(=O)C(NC(=O)c1cccs1)c1ccccc1)C(=O)O,Z1444941583
Cc1cccc(C(O)CNC(=O)c2cnc(-c3ccccc3)nc2)c1,Z1449098396
O=C(NCC(=O)N1CCc2ccccc21)N1CC2(CCOCC2)C1,Z2199815888
O=C(NC1CCOC2(CCCCC2)C1)C1CCCN1C(=O)Cc1cccs1,Z1449265814
Cc1oc(-c2ccccc2F)nc1C(=O)N1CCOC2(CCOCC2)C1,Z1449323734
N#Cc1ccc(OC2CCN(C(=O)NC3CCC4CCCC4C3)C2)nc1,Z2200291369
Cc1sc(NC(=O)C(N)C(C)C)nc1-c1ccc(F)cc1,Z2447462359
Cc1ccn(-c2ccc(C(=O)Nc3ccn(C4CCN(C)CC4)n3)cc2)n1,Z1903676801
O=C(CN1CCC(NC(=O)C2CCCN2c2ccccc2)CC1)NC1CC1,Z1905466113
Cc1ocnc1C(=O)N1CCN(C2CC2)c2ccccc21,Z1745527499
COc1ccc(C2(C(=O)NCC(O)c3cccc(C)c3)CCOCC2)cc1,Z1453811288
NCC(F)(F)CNC(=O)CCCc1ccc2[nH]c(=O)[nH]c2c1,Z2440875008
CC1(CNS(=O)(=O)N2CCOCC2)CCC1,Z1365866639
Cc1nc(CCC(=O)NCC(=O)O)oc1-c1ccc(Br)cc1,Z1455015235
COC(=O)C1CCN(C(=O)c2cc[nH]c2C(C)C)C1C(C)C,Z2205250153
CCOC(=O)c1ccn(-c2ccc(NC(=O)c3cc(S(C)(=O)=O)ccc3C)cc2)n1,Z811947424
CC(=O)N1CCCC(C(=O)NCC2CCN(Cc3cccs3)CC2)C1,Z952603936
CC(C)NC(=O)CN1CCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1,Z90240789
CC1CCC(CNC(=O)Cc2cccc(F)c2)CC1,Z809338708
O=C(NCCc1nc2ccccc2[nH]1)C1(O)CCOCC1,Z1724208138
Cn1cnnc1C1CCCN1C(=O)NCCc1nnc2n1CCCCC2,Z1560919401
O=C(O)C(CNS(=O)(=O)c1ccoc1)Oc1ccc(F)cc1,Z2066031941
CN1CCCC1CCC(=O)N1Cc2[nH]c(=O)[nH]c(=O)c2C1,Z3715477279
CONC(=O)Cn1c(C)nc2ccc(O)cc2c1=O,Z4144870067
CN1CCOc2ccc(C(=O)NC3CC(n4cccn4)C3)cc21,Z4263512487
CC(O)CN(C1CCCCC1)S(=O)(=O)c1ccc(C(=O)O)cc1,Z3008397777
C#CCNC(=O)c1nc(NC(C)C)ncc1Br,Z3045106652
NC(=O)c1ccc(C(=O)N2CCOC(c3ccccc3)CC2)s1,Z3092529289
NC1CC2CC(C(=O)NCCC3CCC(F)(F)CC3)CC12,Z3137433858
Cc1cc(O)ccc1CC(=O)N1CCC(c2ccccc2C)C1,Z3188069236
COc1ccccc1N1CCC(NC(=O)NCCCF)CC1,Z1447731627
Cc1ccc(Oc2ccccc2CNc2ccc3nnc(C(F)F)n3n2)cc1,Z1449849104
COc1cnc(NC(=O)c2cccc(Cn3ccnc3)c2)s1,Z2225786346
Cc1nn(C)c(C)c1C(=O)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1,Z811875396
CN(Cc1ccc(O)cc1)C(=O)c1cn(C)nc1C(C)(C)C,Z1565775375
CCN(CCOC)c1nc(-c2cccnc2)nc2ccccc12,Z815801924
COc1cccc(CN2CCC(N3CCCC3)C2)c1OC,Z1567520422
CCC(CNC(=O)Cc1noc2ccccc12)NC(=O)Cc1noc2ccccc12,Z1126980643
Cn1cccc(C(=O)NCc2ccc(-n3ccnc3)c(F)c2)c1=O,Z1127102532
Cc1oc(C(C)C)cc1C(=O)N1CCCc2cccc(O)c21,Z2073526118
Cc1ccncc1NC(=O)Cc1ccccc1,Z1129283253
CC(C)CC1C(=O)NCCN1C(=O)c1cc[nH]c1C(C)C,Z2074867172
O=C(c1cnnn1Cc1ccccc1)N1CCc2cc(Br)ccc2C1,Z2075305075
COc1ccnc(N2CCN(S(=O)(=O)c3cnn(C)c3)CC2)c1,Z1130324365
CC(C)C1CN(C)CCN1C(=O)Cn1ncn(C)c1=O,Z1574919647
Cn1ccnc1-c1cccc(NC(=O)c2ccc3nc[nH]c3n2)c1,Z1574873612
O=C(C1CCN(c2ccc3nnnn3n2)CC1)N1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,Z287713118
CCCc1cc(NC(=O)c2cn(C)nc2C(C)(C)C)n(C)n1,Z1580866143
CCOC(=O)c1c(NC(=O)Cc2coc3ccc4ccccc4c23)sc(C(=O)NC)c1C,Z167683042
Cc1nc2c(c(C)c1CC(=O)NCc1cc(F)cc(F)c1)c(=O)[nH]n2C,Z1127071716
NC(=O)C1CCCN1Cc1ccccc1NC(=O)CCCc1ccc2c(c1)CC(=O)N2,Z1128857109
NC(=O)N1CCCN(C(=O)CCNC(=O)Cc2ccccc2)CC1,Z1128824039
COc1ccnc(N2CCN(C(=O)c3c[nH]nn3)CC2)c1,Z1129470080
Cc1cn2nc(N3CCCC3CO)sc2n1,Z1129909327
CC(C)(C)C(=O)Cn1cc(C(=O)Nc2cccc(-c3n[nH]c(=O)[nH]3)c2)nn1,Z2077140210
CNC(=O)c1ccc(NC(=O)CNC(=O)c2cc3c(s2)CCC3)c(C)c1,Z1135664955
Cc1ccc(F)cc1NC(=O)c1cnc2[nH]nnc2c1,Z1578642216
CNC(=O)c1cccc(NC(=O)C(C)N2CCC(C(O)c3ccccc3)CC2)c1,Z839875778
CC(C)OCC(=O)Nc1cnc(C(C)(C)C)nc1,Z846322878
CC(c1ccc(Cl)cc1)N(C(=O)CCCCNC(N)=O)C1CC1,Z849297952
COc1cc(C(=O)N2CCN(C(=O)C3CSCN3C(=O)CC(C)(C)C)CC2)ccc1C,Z1142566577
Cc1ccc(S(=O)(=O)N2CCN(C3CCC(C)CC3)CC2)o1,Z1583605390
CN(CCCCc1ccccc1)C(=O)c1cnc(Oc2ccccc2)cn1,Z1583436045
Cc1cc(S(=O)(=O)Nc2cnn(-c3ncccc3F)c2)sc1C,Z1583412122
CCC1CCC(N(C)C(=O)c2cnc3c(C)cccn3c2=O)CC1,Z1583385015
Cc1cnc(NC(=O)N2CCOCCC2C)s1,Z1587710938
COCCn1cc(NC(=O)C2(C)CCN(c3ccc(Cl)cc3C#N)CC2)cn1,Z2087623757
FC(F)(F)c1cc(-c2ccco2)nnc1NC1CCN(CC2CC2)C1,Z1155816627
CC1CC(C(=O)Nc2nc3ccccc3c(=O)[nH]2)CCC1=O,Z1590676548
NC(=O)c1cccc(C(=O)NCC2CCN(c3ccc(Cl)cc3)C2)c1,Z878846822
CC(C)(O)CNC(=O)NC1CCN(Cc2ccc(F)cc2)CC1,Z1157065141
Cl.NCc1c2n(c(=O)[nH]c1=O)CCOC2,Z4511744004
CCc1nnc(N(C)C2CCC(C)(C)CC2)s1,Z4452678688
CCCCC(=O)NCc1nnc(C(F)(F)F)s1,Z4470341138
COC(=O)C1(NC(=O)C2CSC(c3ccccc3)=N2)CC(O)C1(C)C,Z4476706777
O=C(Cc1ccc(F)cc1)NC1C2CN(C(=O)COCC3CC3)CC21,Z4480905700
CN(C)C1CCN(Cc2ccc(-c3nn[nH]n3)cc2Cl)C1,Z4507800706
COCC(NC(=O)CC1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,Z4511729907
O=C(NC1(Cc2ccc(F)cc2)CC1)c1cccc2ccc(O)nc12,Z4561574261
O=C(Nc1cncc(C(F)(F)F)c1)C1CC(=O)N(c2ccccc2F)C1,Z4601373842
CC(=O)c1cccc(NC(=O)C2(C3(O)CCOCC3)CC2)c1,Z4617336742
COc1ccc2occ(C(=O)Nc3cccc(C(=O)C(C)(C)C)c3)c2c1,Z4622656104
CCCC1CCCCC1NC(=O)NCc1nc(C(O)C2CC2)n[nH]1,Z4636551340
Cc1cc(F)ccc1S(=O)(=O)N(C)Cc1nnc2n1CCN(C)C2=O,Z4662167254
CCC(=O)N1CCN(C2CCN(C(=O)c3c[nH]c(=O)cn3)C2)CC1,Z4670325167
COc1ccc(C(=O)Nc2nc3cc(Br)ccn3n2)c(OC(F)F)c1,Z4749952386
O=C(Nc1cccc(Oc2ccnc3ccccc23)c1)c1cnc(F)c(F)c1,Z4767388007
Cc1ccc2oc(-c3ccc(NC(=O)NC(C)C(=O)[O-])c(F)c3)nc2c1.[K+],Z4881707180
COc1cccc(-n2ccc(-c3nc(-c4n[nH]c5ccccc45)no3)n2)c1,Z4873473268
Cc1cccc(-c2nc(CC3CCC3)n(C3CCS(=O)(=O)C3)n2)c1,Z4873984089
CCNC(=O)NC1CCN(c2cc(C(F)(F)F)nc(-c3ccncc3)n2)C1,Z4907149145
Cc1ncsc1-c1cn(-c2ccc3c(c2)CN(C2CCC(=O)NC2=O)C3=O)nn1,Z4910858975
Cc1ccc2[nH]ncc2c1C(=O)NCC1Cc2ccccc2CN1C(=O)C1CCN(C)C1=O,Z4921675351
CN(C)C(=O)c1cccc(-c2ccccc2F)c1,Z4945791110
Cc1cc(NC(=O)C2CC(O)CN2C(=O)Cc2ccccc2F)ccc1C(N)=O,Z4946392151
CN(CC(=O)NC(c1ccccc1)c1ccccc1)C(=O)c1ccc2c(c1)C(=O)CCC2(C)C,Z4969851795
Cc1ccc(F)cc1NC(=O)c1cnc2[nH]ncc2c1,Z4988614060
O=C1CCC(N2Cc3cc(C(=O)NC4(C(=O)O)CCC4)ccc3C2=O)C(=O)N1,Z4999840544
O=C1CCC(N2Cc3ccc(C(=O)Nc4ccc(OC5CCNCC5)cc4)cc3C2=O)C(=O)N1,Z4999882102
CC(C)c1cc(C(=O)N2CCC(C(=O)O)(C3CCOCC3)C2)c(O)c(C(C)C)c1,Z5011818122
O=C(N1CCN(CC=Cc2ccccc2)CC1)C1(O)CCc2ccccc2C1,Z5049085495
Cc1ccnc(C(C)NC(=O)c2nc(C)oc2-c2ccccc2)n1,Z5054601644
O=C(NCc1noc2c1COCC2)c1ncoc1-c1ccc(F)cc1,Z5054602141
OCCCNc1cncc(Br)c1,Z1272132917
CC(O)CNc1cncc(Br)c1,Z1564017299
O=C(O)c1csc2ccc(Br)cc12,Z329734226
NC(=O)c1[nH]c2ccccc2c1Br,Z741559378
CC1(c2cccc([N+](=O)[O-])c2)Nc2ccccc2-c2nnnn21,Z3269089424
CCc1ccc(C(CO)N(C)S(=O)(=O)c2cccc3cnccc23)cc1,Z3217386648
N#Cc1c(C(F)(F)F)cc(-c2ccco2)nc1SCCN1CCOCC1,Z3226350572
COc1ccc(CN(C)CCNC(=O)c2oc(C(C)C)nc2C)cc1,Z3290580256
CC1N=C(C2CCCC2)c2ccccc2NC1=O,Z3297159667
CC1CC(F)(F)CCN1c1nnc(COc2ccc(F)cc2)n1C,Z3302459082
Cc1ccccc1C(C)C(=O)NCC(C)(C)C1(O)CCCC1,Z3303387474
O=C(c1ccc(OC2CC2(F)F)cc1)N1CCC(Oc2cncc(Cl)n2)CC1,Z3303695089
CC1=NC(CC(=O)O)C(=O)Nc2ccc(Br)cc21,Z3307797769
NC(=O)NC1CCN(Cc2cc(-c3ccc4ccccc4c3)on2)C1,Z3310538481
Cc1cccc2nc(NC3CCN(C(=O)c4n[nH]c5c4CCCC5)C3)oc12,Z3325175546
COc1ccc2c(c1)CCCC2NC(=O)C1(S(N)(=O)=O)CCC1,Z3342889669
Cc1nc(-c2cn(C(C(=O)NC3CC3)c3ccccc3)nn2)cs1,Z3343961629
CC(C)C(C(=O)O)N(Cc1ccc(Cl)cc1)Cc1cn(C)nn1,Z3351570659
O=C(O)C1CC2OCCC2N1Cc1cccc(C(F)(F)F)c1,Z3351735078
CC(NC1CCCCC1)c1cn(C2COC2)nn1,Z3358924155
O=C(O)C12CCC(C(=O)NC(CO)Cc3ccccc3)(CC1)CC2,Z3388482977
CC1(C)CCOC1CNC(=O)c1ccccc1CCC(=O)O,Z3389034834
CC(C)C(C(=O)O)C(=O)NCc1c[nH]nc1-c1ccccc1,Z3389952198
OCC1(C2CCOCC2)CCN(c2nc(-c3cccnc3)nc3ccccc23)C1,Z3395109269
Cc1nc(N)n(C2CCN(CC(=O)OC(C)(C)C)CC2)n1,Z3411116161
O=S1(=Nc2ccccc2)CCC2(CC1)CN(CC1CC1)CCO2,Z3415049788
CN1CC(c2ccnc(N3CCCC3)n2)C2(C1)CN(C(=O)c1cccnc1O)C2,Z3416516772
CCCC(CCC)C(=O)N1CCOC2(CCS(=O)(=NCC)CC2)C1,Z3416618343
CC(C)c1cn[nH]c1CNC(=O)N1CC2CCC2C1,Z3433415124
COc1cc2c(cc1OC)C(C)N(S(=O)(=O)c1ccn(C(C)C)n1)CC2,Z3474715354
Cn1cc(-c2ccc3c(c2)NC(=O)NC3)cn1,Z3482424055
Cn1nc(C(F)(F)F)cc1CC(=O)N1CC2CC2(C(=O)O)C1,Z3493082128
FC(c1nc(-c2ccc3c(c2)OCO3)no1)C1CCNCC1,Z3495650037
c1ccc(-c2ccc(CNC3CCN(C4CC4)C3)cn2)nc1,Z3503299039
CCn1cc(C(=O)N2CCCC(O)(C(=O)O)C2)c2ccccc21,Z3509294042
CC(C)C1Cc2cc(F)ccc2N(C(=O)c2cc(C(=O)O)[nH]n2)C1,Z3524378759
O=C(C1CC1c1ccccn1)N1CCNCC12CC2,Z3520126739
Cn1nnc(CNC(=O)C2(C(=O)O)CCCCC2)c1C(F)F,Z3524011515
Cn1nc(O)cc1C(=O)NC1CCc2nc(-c3ccc(F)cc3F)cn2C1,Z3552498715
CN(CCC=C1c2ccccc2COc2ccccc21)C(=O)Cc1cnnn1C,Z3602959669
Cn1cc(C2OCCC2C(=O)NCC2CC(OC(C)(C)C)C2(C)C)cn1,Z3606652331
O=S(=O)(NC1(CC(F)(F)F)CC1)c1cnc(-c2ccccc2)o1,Z3617780328
CCNC(=O)N1CCC2(CC1)OC(=O)NC2(C)C,Z3630065119
CC1(C)CC(CO)N(C(=O)c2cc3cccnc3[nH]2)C1,Z3637543735
c1ccc(-n2nnc3ccccc32)c(CNCC2(n3ccnn3)CC2)c1,Z3642762763
Cc1nnc(N2CC3CC3C2)cc1-c1ccccc1,Z3648322707
O=c1[nH]c2c(c(=O)[nH]1)CN(C1CCc3cc(Cl)ccc31)C2,Z3654390290
O=C(NCc1ccc(O)c(F)c1)C(c1ccccc1F)N1CCOCC1,Z1282051826
O=C(O)C1CN(C(=O)CCNS(=O)(=O)c2ccccc2)CCO1,Z1455212454
COc1ccc2c(c1)C1(CC1)CN(C(=O)CCCN1C(=O)CNC1=O)C2,Z2205743821
CC(C)Oc1ccc(CCNC(=O)c2cn(C)c(=O)c3ccccc23)cc1,Z1863917118
Cc1c(C(=O)N2CC(O)C3(CC3)C2)cnn1-c1ccc(=O)[nH]n1,Z1748045055
CCC1(O)CCN(C(=O)CCC(=O)Nc2ccc3c(n2)n(C)c(=O)n3C)C1,Z1749040428
O=C(C1C2CCCC21)N1CCN(C2CC2)c2ccccc21,Z1749109147
CCC(NC(=O)Nc1cnn(CC(=O)N2CC(C)OC(C)C2)c1)c1cccc([N+](=O)[O-])c1,Z1352610536
CC(Oc1ccc(Cl)cc1)C(=O)Nc1cnn(CC(=O)NC2CC2)c1,Z1864011641
Cc1noc(C)c1S(=O)(=O)NC(=O)CCC1CCC1,Z1353265859
O=C(CCn1cc([N+](=O)[O-])cn1)N1CCC(c2ccncc2)CC1,Z1867166749
NCCCC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)nc1,Z2436990348
COCC1(C)NC(=O)N(c2cc(F)cc(F)c2)C1=O,Z1868714388
Cc1nnc(C2CC(O)CN2C(=O)c2cccc(COc3cccc(F)c3)c2)o1,Z1753989235
O=C(O)c1ccc(C(=O)N(CCc2ccccc2)c2ccccc2)nc1,Z1870040797
O=C(NCc1cccnc1)C1CCCN(c2ccccc2)C1=O,Z2213916259
Cc1ccc(NC(=O)N2CC=C(c3cccc(Cl)c3)CC2)cc1C(=O)N(C)C,Z1969461420
Cc1cc(N2CCC(Oc3ccncc3)C2)nc(-c2cccnc2)n1,Z1918678002
Cc1nn2c(CNC3CCOCC3C)c(C)nc2s1,Z1872872181
CN1CCC(C2CCN(c3ncnc4c(F)cccc34)C2)CC1,Z1874222092
c1ccc(OCC2CN(c3ccc4nnc(-c5ccsc5)n4n3)CCO2)cc1,Z1874300573
O=C(Nc1ccc(Cc2ccncc2)cc1)c1cnn2ncccc12,Z1874677203
Cc1noc(C)c1CN(C)C(=O)NC1CC1C1CCCCC1,Z1921077639
CN(Cc1cnn(C)c1)C(=O)NC1CC1c1ccc(F)cc1,Z1921106545
NC(=O)C1(C(=O)Nc2ccc3c(c2)ncn3-c2ccccc2)CCC1,Z1467802166
CC1CN(C(=O)Nc2cn(C)nc2C(C)C)CCS(=O)(=O)C1,Z1971423972
CC(=O)N1CCCN(Cc2ncc(C(F)(F)F)s2)CC1,Z1922292497
COc1ccc(C)cc1CCNC(=O)C1CCCN1C(=O)c1ccccc1O,Z381739880
O=C(c1ccc2c(c1O)CCCC2)N1CCC(N2CCCNC2=O)CC1,Z1669498894
CN(C)S(=O)(=O)c1cccc(C(=O)NCC(=O)NC2CC(c3ccccc3)C2)c1,Z1974731904
O=C(c1cc(F)cc2cccnc12)N1CC(OC(F)F)C1,Z1767792961
CN1C(=O)CCC1C(=O)N1CC(OC(F)F)C1,Z1767782332
CN(C)C(=O)COc1cccc(CNC(=O)NC2CC2c2ccc(Cl)c(F)c2)c1,Z1974997304
CNC(=O)c1cccc(NS(=O)(=O)c2ccco2)c1,Z1783299428
Cc1noc(C)c1CNC(=O)NC1CC1c1c(F)cccc1Cl,Z1975041112
Cc1ccc(C)c(-n2ncc(NC(=O)NCC3CCCO3)c2C)c1,Z1482130782
CCc1ncc(NC(=O)N2CC(C)OC(C)(C)C2)cn1,Z1482165505
Cn1ccc(NC(=O)N2CCC3(CCCC3)C2)n1,Z1277568546
CC1CN(C(=O)c2ncsc2-c2ccccc2)CCN1S(C)(=O)=O,Z1779499870
O=C(Nc1ccc2oc(C(=O)O)cc2c1)c1ccncc1,Z1991757755
O=C(O)c1cc2cc(NC(=O)c3ccco3)ccc2o1,Z1991757998
O=C(NCCCC(F)(F)F)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,Z1286423454
O=C(c1ccc2c(c1)[nH]c(=O)n2C1CCCC1)N1CCOC(c2ccco2)C1,Z1375983368
O=C(Cc1ccc(-c2ccccc2)cc1)N1CCS(=O)(=O)C2(CCCCC2)C1,Z1376168822
Cc1c(CNC(=O)NC2C(=O)NCCC2C)oc2ccccc12,Z1994615409
O=C(c1coc(C2CCC2)n1)N1CCOc2c(Br)cccc21,Z1995671107
O=C(c1cnn2c1CCCC2)N1CCCN(Cc2ccc(F)cc2)CC1,Z1494898560
CC(O)CC1CCCN1c1ccc(S(N)(=O)=O)cc1C(F)(F)F,Z1498346502
CCC(CC)CN(CC)c1ncnc2nc(N)ccc12,Z1587249568
COC1CCN(C2(CNC(C)C(=O)Nc3c(C)n(C)n(-c4ccccc4)c3=O)CCCC2)CC1,Z1152206521
CC(NC(=O)C1(C)CCN(c2ccc(Cl)cc2C#N)CC1)C(=O)N1CCOCC1,Z2088388869
c1cc(-c2nnc(CCc3nc(-c4ccoc4)no3)o2)c2cccnc2c1,Z1662534004
